"Version",5
"Author","Adrian Orastean"
"Date",#2024-09-04 12:30:23#
"Product","2SP0215F2Q1C-GD1000HFA120C6S"
"Mandatory","CTQ","Fail Group","Test Number 1","Test Number 2","Test Name","Spec ID","Test Mode","Low Limit","Expected Value","Max Limit","Unit","Tolerance","BOM ID","MFG PN","Test Type","Test Point A","Test Point B","Test Point C","Test Point D","Voltage","Current","Frequency","Treshold Level CHA","Treshold Level CHB","Samples","Setup Delay","Range Delay","Error Text","Test Description"
0,0,15,"150","191","CMD TRANS NM -  B_OUT1[28] Bit Level @ Interlock and Dead Time Insertion","FCT_150_191","GELE",1,1,1,"INT",0,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND  / IN1+=5V / IN1-=5V Sync / CGE1=470nF || B_OUT1 ","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","010","CMD TRANS NM - Turn-On Transmission Delay from TP417(IN2+) to TP230(GH2_AUX2)","FCT_155_010","GELE",125,350,625,"nS",.5,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || tp(LH) : 50% IN2+ RE  >> 50% GH_AUX2 RE","Wrong Turn On Propagation Delay @ Normal Mode"
0,0,15,"155","020","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn On from TP417(IN2+)","FCT_155_020","GELE",4.32,4.8,5.28,"V",.1,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","030","CMD TRANS NM - Turn-Off Transmission Delay from TP417(IN2+) to TP213(GL2)","FCT_155_030","GELE",125,350,625,"nS",.5,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=0V / No LOAD || tp(LH) : 50% IN2+ FE  >> 50% GH_AUX2 FE","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","040","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn Off from TP417(IN2+)","FCT_155_040","GELE",4.08,4.8,5.52,"V",.15,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","050","CMD TRANS NM - Turn-On Treshold Detection @ TP417(IN2+) ","FCT_155_050","GELE",2.4,3,3.6,"V",.2,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=3-5V Res=200mV / No LOAD || VIN2+_MIN >> GH2 High","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","060","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn On from TP417(IN2+)","FCT_155_060","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","070","CMD TRANS NM - Turn-On Treshold Detection @ TP405(IN2+_IC) ","FCT_155_070","GELE",1.155,2.1,3.65,"V",.45,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=3-5V Res=200mV / No LOAD || VIN2_IC+_MIN >> GH2 High","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","080","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn On from TP405(IN2+_IC)","FCT_155_080","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","090","CMD TRANS NM - Turn-Off Treshold Detection @ TP417(IN2+) ","FCT_155_090","GELE",.6,1.5,3.4,"V",.6,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5-3V Res=-200mV / No LOAD || VIN2+_MAX >> GH2 LOW","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","100","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn Off from TP417(IN2+)","FCT_155_100","GELE",4.6075,4.85,5.0925,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","110","CMD TRANS NM - Turn-Off Treshold Detection @ TP405(IN2+_IC) ","FCT_155_110","GELE",.6,1.5,3.4,"V",.6,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5-3V Res=-200mV / No LOAD || VIN2_IC+_MAX >> GH2 LOW","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","120","CMD TRANS NM - Voltage Level SO2 - GND @ During Turn Off from TP405(IN2+_IC)","FCT_155_120","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=GND / IN2+=5V / No LOAD || SOA2 - GND","Wrong Voltage Level SO1-GND @ Idle ON"
0,0,15,"155","130","CMD TRANS NM -  Voltage Level TP417(IN2+) - GND @ Interlock and Dead Time Insertion","FCT_155_130","GELE",2.088,2.4,2.712,"V",.13,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || IN2+ - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","140","CMD TRANS NM -  Voltage Level TP405(IN2+_IC) - GND @ Interlock and Dead Time Insertion","FCT_155_140","GELE",1.6095,1.85,2.0905,"V",.13,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || IN2+_IC - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","150","CMD TRANS NM -  Voltage Level TP418(IN2-) - GND @ Interlock and Dead Time Insertion","FCT_155_150","GELE",2.112,2.4,2.688,"V",.12,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || IN2- - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","160","CMD TRANS NM -  Voltage Level TP408(IN2-_IC) - GND @ Interlock and Dead Time Insertion","FCT_155_160","GELE",1.53,1.8,2.07,"V",.15,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || IN2-_IC - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","170","CMD TRANS NM -  Voltage Level G2 - VEE2 @ Interlock and Dead Time Insertion","FCT_155_170","GELE",-8.8,-6,-3.1,"V",-.45,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || G2 - VEE2","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","180","CMD TRANS NM -  Voltage Level SO2 - GND @ Interlock and Dead Time Insertion","FCT_155_180","GELE",4.6075,4.85,5.0925,"V",.05,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || SOA2 - GND","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","190","CMD TRANS NM -  B_OUT2[27] Bit Level @ Interlock and Dead Time Insertion","FCT_155_190","GELE",1,1,1,"INT",0,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || B_OUT2 ","Wrong Turn Off Propagation Delay @ Normal Mode"
0,0,15,"155","191","CMD TRANS NM -  B_OUT2[28] Bit Level @ Interlock and Dead Time Insertion","FCT_155_191","GELE",1,1,1,"INT",0,"NA","2SP0215F2Q0","Timing Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND  / IN2+=5V / IN2-=5V Sync / CGE2=470nF || B_OUT2 ","Wrong Turn Off Propagation Delay @ Normal Mode"
1,0,18,"180","010","DESAT PROT - Voltage Level TP109(Sense1) @ TP107 = 12V - Set Fault ","FCT_180_010","GELE",3.84,4.8,5.76,"V",.2,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || Sense1","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","020","DESAT PROT - Voltage Level SO1 - GND @ TP107 = 12V - Set Fault ","FCT_180_020","GELE",-.5,0,.5,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || SO1-GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,0,18,"180","040","DESAT PROT - Voltage Level TP109(Sense1) @ TP107 = 0V - Clear Fault ","FCT_180_040","GELE",-.5,0,.5,"V",.05,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=0V / No Load || Sense1","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","050","DESAT PROT - Voltage Level SO1 - GND @ TP107 = 0V - Clear Fault ","FCT_180_050","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=0V / No Load || SO1-GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,0,18,"180","070","DESAT PROT - Driver Response Time from TP317(IN1+) to TP325(SO1) @  TP107 = 12V - Set Fault","FCT_180_070","GELE",2.2,5.5,8.8,"uS",.6,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || t_sense(BL) >> IN1+ Pos to SO1 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","080","DESAT PROT - Driver Reaction Time from TP132(G1) Pos to TP132(G1) Neg @ During Fault Injection","FCT_180_080","GELE",1.8,7,11.2,"uS",.6,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || t_sense(BL) >> G1 Pos to G1 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","090","DESAT PROT - Turn Off Delay from TP132(G1) to TP325(SO1) @ During Fault Injection","FCT_180_090","GELE",1.26,1.8,2.34,"uS",.3,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || tp(HL) >> G1 Pos to SO1 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","100","DESAT PROT - Pulse With SO1 / Blocking Time @ During Fault Injection","FCT_180_100","GELE",8.4,12,15.6,"uS",.3,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=5V / TP107=12V / No Load || Blocking Time >> SO1 Pos to SO1 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","110","DESAT PROT - Voltage Level TP209(Sense2) @ TP207 = 12V - Set Fault ","FCT_180_110","GELE",3.15,4.2,5.25,"V",.25,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || Sense2","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","120","DESAT PROT - Voltage Level SO2 - GND @ TP207 = 12V - Set Fault ","FCT_180_120","GELE",-.5,0,.5,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || SO2-GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,0,18,"180","140","DESAT PROT - Voltage Level TP209(Sense2) @ TP207 = 0V - Clear Fault ","FCT_180_140","GELE",-.5,0,.5,"V",.05,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=0V / No Load || Sense2","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","150","DESAT PROT - Voltage Level SO2 - GND @ TP207 = 0V - Clear Fault ","FCT_180_150","GELE",4.56,4.8,5.04,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=0V / No Load || SO2-GND","Wrong Voltage Level SO1-GND @ Idle ON"
1,0,18,"180","170","DESAT PROT - Driver Response Time from TP327(IN2+) to TP325(SO2) @  TP207 = 12V - Set Fault","FCT_180_170","GELE",3.25,6.5,9.75,"uS",.5,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || t_sense(BL) >> IN2+ Pos to SO2 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","180","DESAT PROT - Driver Reaction Time from TP232(G2) Pos to TP232(G2) Neg @ During Fault Injection","FCT_180_180","GELE",1.6,6.5,10.4,"uS",.6,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || t_sense(BL) >> G2 Pos to G2 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","190","DESAT PROT - Turn Off Delay from TP232(G2) to TP325(SO2) @ During Fault Injection","FCT_180_190","GELE",1.98,3.3,4.62,"uS",.4,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || tp(HL) >> G2 Pos to SO2 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,18,"180","200","DESAT PROT - Pulse With SO2 / Blocking Time @ During Fault Injection","FCT_180_200","GELE",9,12,15,"uS",.25,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=5V / TP207=12V / No Load || Blocking Time >> SO2 Pos to SO2 Neg","Wrong Current Consumtion IVCC1 @ Idle ON"
1,0,19,"190","010","NTC Test - BOUT1[2..13] Low Side NTC Value @ TP242 - TP243 = 1kOhm","FCT_190_010","GELE",320.45,377,433.55,"Number",.15,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=5V / ASD_AD_EN1=GND / ASC_AD1=GND / IN1-=0V / IN1+=0/5V / fsw=10kHz / D=50% / CGE1=470nF / TP242-TP243=2kOhm || B_OUT1[2..13]","Wrong Decoded NTC Value @ Low Side"
1,0,19,"190","020","NTC Test - BOUT2[2..13] High Side NTC Value @ No Load","FCT_190_020","GELE",35,47,63,"Number",.0425,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF / No R Load || B_OUT2[2..13]","Wrong Decoded NTC Value @ High Side"
1,0,19,"190","030","NTC Test - BOUT2[2..13] High Side NTC Value @ TP226 - COM2 = 1kOhm","FCT_190_030","GELE",410.02,494,577.98,"Number",.17,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC2=5V / ASD_AD_EN2=GND / ASC_AD2=GND / IN2-=0V / IN2+=0/5V / fsw=10kHz / D=50% / CGE2=470nF / TP226-COM2=2kOhm || B_OUT2[2..13]","Wrong Decoded NTC Value @ High Side"
1,0,20,"200","010","PRI UVL - Current Consumption IVCC1 @ VCC1 = 3.85V - Set Fault","FCT_200_010","GELE",5.44,6.4,7.36,"mA",.15,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Current Consumtion IVCC1 @ Idle Off"
1,0,20,"200","020","PRI UVL - Voltage Level VCC1 - GND @ VCC1 = 3.85V - Set Fault","FCT_200_020","GELE",3.773,3.85,3.927,"V",.02,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VCC1-GND @ Idle Off"
1,0,20,"200","030","PRI UVL - Voltage Level SO1 - GND @ VCC1 = 3.85V  - Set Fault","FCT_200_030","GELE",.08,.2,.32,"V",.6,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level SO1-GND @ Idle Off"
1,0,20,"200","040","PRI UVL - Voltage Level BOUT1 - GND @ VCC1 = 3.85V  - Set Fault","FCT_200_040","GELE",2.85,3.8,4.75,"V",.25,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level BOUT1-GND @ Idle Off"
1,0,20,"200","050","PRI UVL - Voltage Level VISO1 - COM1 @ VCC1 = 3.85V - Set Fault","FCT_200_050","GELE",2.47,3.8,5.13,"V",.35,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VISO1-COM1 @ Idle ON"
1,0,20,"200","060","PRI UVL - Voltage Level VISO1 - VEE1 @ VCC1 = 3.85V - Set Fault","FCT_200_060","GELE",2.432,3.8,5.168,"V",.36,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VISO1-VEE1 @ Idle ON"
1,0,20,"200","070","PRI UVL - Voltage Level VEE1 - COM1 @ VCC1 = 3.85V - Set Fault","FCT_200_070","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,0,20,"200","080","PRI UVL - AVG Voltage Level G1 - E1 @ VCC1 = 3.85V - Set Fault","FCT_200_080","GELE",-.25,0,.25,"V","N/A","NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,0,20,"200","120","PRI UVL - Current Consumption IVCC1 @ VCC1 = 4.45V - Clear Fault","FCT_200_120","GELE",205,250,295,"mA",.18,"NA","2SP0215F2Q0","Current Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Current Consumtion IVCC1 @ Idle Off"
1,0,20,"200","130","PRI UVL - Voltage Level VCC1 - GND @ VCC1 = 4.45V - Clear Fault","FCT_200_130","GELE",4.1325,4.35,4.5675,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VCC1-GND @ Idle Off"
1,0,20,"200","140","PRI UVL - Voltage Level SO1 - GND @ VCC1 = 4.45V  - Clear Fault","FCT_200_140","GELE",4.1325,4.35,4.5675,"V",.05,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level SO1-GND @ Idle Off"
1,0,20,"200","150","PRI UVL - Voltage Level BOUT1 - GND @ VCC1 = 4.45V  - Clear Fault","FCT_200_150","GELE",1.41,3.2,5.03,"V",.4,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level BOUT1-GND @ Idle Off"
1,0,20,"200","160","PRI UVL - Voltage Level VISO1 - COM1 @ VCC1 = 4.45V - Clear Fault","FCT_200_160","GELE",14.72,16,17.28,"V",.08,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VISO1-COM1 @ Idle ON"
1,0,20,"200","170","PRI UVL - Voltage Level VISO1 - VEE1 @ VCC1 = 4.45V - Clear Fault","FCT_200_170","GELE",12.42,13.5,14.58,"V",.08,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VISO1-VEE1 @ Idle ON"
1,0,20,"200","180","PRI UVL - Voltage Level VEE1 - COM1 @ VCC1 = 4.45V - Clear Fault","FCT_200_180","GELE",1.82,2.6,3.38,"V",.3,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=4.45V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VEE1-COM1 @ Idle ON"
1,0,20,"200","190","PRI UVL - AVG Voltage Level G1 - E1 @ VCC1 = 4.45V - Clear Fault","FCT_200_190","GELE",3.3,6,8.7,"V",.45,"NA","2SP0215F2Q0","Voltage Measurement","TP121","TP105","NA","NA",.5,100,"NA","NA","NA","NA","NA","NA","VCC1=3.85V / ASC_AD_EN1=GND / ASC_AD1=GND / IN1-=GND / IN1+=0/5V / fsw = 10kHz / D=50% / No Load","Wrong Voltage Level VEE1-COM1 @ Idle ON"
